CategoriesServi | 0.01540 | 0.00336 | 2024-10-15 23:19:10
CategoriesServi | 0.01146 | 0.00210 | 2024-10-15 23:19:10
CategoriesServi | 0.02251 | 0.00400 | 2024-10-15 23:19:10
apsd | 0.00427 | 0.00981 | 2024-10-15 23:20:10
mDNSResponder | 268.85917 | 30.46597 | 2024-10-15 23:20:10
Notesnook Helpe | 0.01836 | 0.01034 | 2024-10-15 23:20:10
postgres | 21.35487 | 21.35487 | 2024-10-15 23:20:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:20:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:20:10
OneDrive | 0.01356 | 0.00531 | 2024-10-15 23:20:10
Arc | 0.11401 | 0.01305 | 2024-10-15 23:20:10
Arc Helper | 18.04073 | 0.17321 | 2024-10-15 23:20:10
Code Helper (Pl | 2.14271 | 0.90449 | 2024-10-15 23:20:10
language_server | 0.98071 | 2.30014 | 2024-10-15 23:20:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:20:10
CategoriesServi | 0.01188 | 0.00216 | 2024-10-15 23:20:10
CategoriesServi | 0.01545 | 0.00336 | 2024-10-15 23:20:10
CategoriesServi | 0.01540 | 0.00336 | 2024-10-15 23:20:10
CategoriesServi | 0.01146 | 0.00210 | 2024-10-15 23:20:10
CategoriesServi | 0.02251 | 0.00400 | 2024-10-15 23:20:10
apsd | 0.00427 | 0.00981 | 2024-10-15 23:21:10
mDNSResponder | 268.86670 | 30.46976 | 2024-10-15 23:21:10
Notesnook Helpe | 0.02090 | 0.01165 | 2024-10-15 23:21:10
postgres | 21.36084 | 21.36084 | 2024-10-15 23:21:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:21:10
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:21:10
OneDrive | 0.01356 | 0.00531 | 2024-10-15 23:21:10
Arc | 0.11425 | 0.01324 | 2024-10-15 23:21:10
Arc Helper | 18.05893 | 0.19876 | 2024-10-15 23:21:10
Code Helper | 0.00697 | 0.03003 | 2024-10-15 23:21:10
Code Helper (Pl | 2.14288 | 0.90746 | 2024-10-15 23:21:10
language_server | 0.96817 | 2.31798 | 2024-10-15 23:21:10
netbiosd | 8.91891 | 0.29962 | 2024-10-15 23:21:10
apsd | 0.00429 | 0.00996 | 2024-10-15 23:22:09
mDNSResponder | 268.87060 | 30.47136 | 2024-10-15 23:22:09
Notesnook Helpe | 0.02324 | 0.01282 | 2024-10-15 23:22:09
postgres | 21.36672 | 21.36672 | 2024-10-15 23:22:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:22:09
logioptionsplus | 0.00408 | 0.00101 | 2024-10-15 23:22:09
